x,y,z
-17.0,-6.5,-3.333333
-17.0,-7.0,-3.333333
-17.0,-7.5,-3.333333
-17.0,-8.0,-3.333333
-17.0,-8.5,-3.333333
-17.0,-9.0,-3.333333
-17.0,-9.5,-3.333333
-17.0,-10.0,-3.333333
-17.0,-10.5,-3.333333
-17.0,-11.0,-3.333333
-17.0,-11.5,-3.333333
-17.0,-3.0,-3.333333
-17.0,-12.0,-3.333333
-17.0,-2.5,-3.333333
-17.0,-1.5,-3.333333
-17.0,7.0,-3.333333
-17.0,6.5,-3.333333
-17.0,6.0,-3.333333
-17.0,5.5,-3.333333
-17.0,5.0,-3.333333
-17.0,4.5,-3.333333
-17.0,4.0,-3.333333
-17.0,3.5,-3.333333
-17.0,3.0,-3.333333
-17.0,2.5,-3.333333
-17.0,2.0,-3.333333
-17.0,1.5,-3.333333
-17.0,1.0,-3.333333
-17.0,0.5,-3.333333
-17.0,0.0,-3.333333
-17.0,-0.5,-3.333333
-17.0,-1.0,-3.333333
-17.0,-2.0,-3.333333
-16.5,3.0,-3.333333
-17.0,-12.5,-3.333333
-17.0,-13.5,-3.333333
-16.5,12.0,-3.333333
-16.5,11.5,-3.333333
-16.5,11.0,-3.333333
-16.5,10.5,-3.333333
-16.5,10.0,-3.333333
-16.5,9.5,-3.333333
-16.5,9.0,-3.333333
-16.5,8.5,-3.333333
-16.5,8.0,-3.333333
-16.5,7.5,-3.333333
-16.5,7.0,-3.333333
-16.5,6.5,-3.333333
-16.5,6.0,-3.333333
-16.5,5.5,-3.333333
-16.5,5.0,-3.333333
-16.5,4.5,-3.333333
-16.5,4.0,-3.333333
-16.5,12.5,-3.333333
-17.0,-13.0,-3.333333
-16.5,13.0,-3.333333
-16.5,14.0,-3.333333
-17.0,-14.0,-3.333333
-17.0,-14.5,-3.333333
-17.0,-15.0,-3.333333
-17.0,-15.5,-3.333333
-17.0,-16.0,-3.333333
-17.0,-16.5,-3.333333
-17.0,-17.0,-3.333333
-17.0,-17.5,-3.333333
-17.0,-18.0,-3.333333
-16.5,18.0,-3.333333
-16.5,17.5,-3.333333
-16.5,17.0,-3.333333
-16.5,16.5,-3.333333
-16.5,16.0,-3.333333
-16.5,15.5,-3.333333
-16.5,15.0,-3.333333
-16.5,14.5,-3.333333
-16.5,13.5,-3.333333
-11.5,18.5,-3.333333
23.333334,23.333334,-3.333333
23.333334,-23.333334,-3.333333
12.5,20.0,-3.333333
12.0,20.0,-3.333333
11.5,20.0,-3.333333
11.0,20.0,-3.333333
10.5,20.0,-3.333333
10.0,20.0,-3.333333
9.5,20.0,-3.333333
9.0,20.0,-3.333333
8.5,20.0,-3.333333
8.0,20.0,-3.333333
7.5,20.0,-3.333333
7.0,20.0,-3.333333
6.5,20.0,-3.333333
6.0,20.0,-3.333333
5.5,20.0,-3.333333
5.0,20.0,-3.333333
4.5,20.0,-3.333333
13.0,20.0,-3.333333
4.0,20.0,-3.333333
13.5,20.0,-3.333333
14.5,20.0,-3.333333
20.0,16.5,-3.333333
20.0,17.0,-3.333333
20.0,17.5,-3.333333
20.0,18.0,-3.333333
20.0,18.5,-3.333333
20.0,19.0,-3.333333
20.0,19.5,-3.333333
19.5,20.0,-3.333333
19.0,20.0,-3.333333
18.5,20.0,-3.333333
18.0,20.0,-3.333333
17.5,20.0,-3.333333
17.0,20.0,-3.333333
16.5,20.0,-3.333333
16.0,20.0,-3.333333
15.5,20.0,-3.333333
15.0,20.0,-3.333333
14.0,20.0,-3.333333
20.0,16.0,-3.333333
3.5,20.0,-3.333333
2.5,20.0,-3.333333
-8.5,20.0,-3.333333
-9.0,20.0,-3.333333
-9.5,20.0,-3.333333
-10.0,20.0,-3.333333
-10.5,20.0,-3.333333
-11.0,20.0,-3.333333
-11.5,20.0,-3.333333
-12.0,20.0,-3.333333
-12.5,20.0,-3.333333
-13.0,20.0,-3.333333
-13.5,20.0,-3.333333
-14.0,20.0,-3.333333
-14.5,20.0,-3.333333
-15.0,20.0,-3.333333
-15.5,20.0,-3.333333
-16.0,20.0,-3.333333
-16.5,20.0,-3.333333
-8.0,20.0,-3.333333
3.0,20.0,-3.333333
-7.5,20.0,-3.333333
-6.5,20.0,-3.333333
2.0,20.0,-3.333333
1.5,20.0,-3.333333
1.0,20.0,-3.333333
0.5,20.0,-3.333333
0.0,20.0,-3.333333
-0.5,20.0,-3.333333
-1.0,20.0,-3.333333
-1.5,20.0,-3.333333
-2.0,20.0,-3.333333
-2.5,20.0,-3.333333
-3.0,20.0,-3.333333
-3.5,20.0,-3.333333
-4.0,20.0,-3.333333
-4.5,20.0,-3.333333
-5.0,20.0,-3.333333
-5.5,20.0,-3.333333
-6.0,20.0,-3.333333
-7.0,20.0,-3.333333
-17.0,20.0,-3.333333
20.0,15.5,-3.333333
20.0,14.5,-3.333333
20.0,-15.0,-3.333333
20.0,-14.5,-3.333333
20.0,-14.0,-3.333333
20.0,-13.5,-3.333333
20.0,-13.0,-3.333333
20.0,-12.5,-3.333333
20.0,-12.0,-3.333333
20.0,-11.5,-3.333333
20.0,-11.0,-3.333333
20.0,-10.5,-3.333333
20.0,-10.0,-3.333333
20.0,-9.5,-3.333333
20.0,-9.0,-3.333333
20.0,-8.5,-3.333333
20.0,-8.0,-3.333333
20.0,-7.5,-3.333333
20.0,-7.0,-3.333333
20.0,-15.5,-3.333333
20.0,-6.5,-3.333333
20.0,-16.0,-3.333333
20.0,-17.0,-3.333333
-12.5,18.5,-3.333333
-13.0,18.5,-3.333333
-13.5,18.5,-3.333333
-14.0,18.5,-3.333333
-14.5,18.5,-3.333333
-15.0,18.5,-3.333333
-15.5,18.5,-3.333333
-16.0,18.5,-3.333333
-16.5,18.5,-3.333333
-17.0,18.5,-3.333333
-17.5,18.5,-3.333333
-18.0,18.5,-3.333333
20.0,-19.5,-3.333333
20.0,-19.0,-3.333333
20.0,-18.5,-3.333333
20.0,-18.0,-3.333333
20.0,-17.5,-3.333333
20.0,-16.5,-3.333333
20.0,15.0,-3.333333
20.0,-6.0,-3.333333
20.0,-5.0,-3.333333
20.0,6.0,-3.333333
20.0,6.5,-3.333333
20.0,7.0,-3.333333
20.0,7.5,-3.333333
20.0,8.0,-3.333333
20.0,8.5,-3.333333
20.0,9.0,-3.333333
20.0,9.5,-3.333333
20.0,10.0,-3.333333
20.0,10.5,-3.333333
20.0,11.0,-3.333333
20.0,11.5,-3.333333
20.0,12.0,-3.333333
20.0,12.5,-3.333333
20.0,13.0,-3.333333
20.0,13.5,-3.333333
20.0,14.0,-3.333333
20.0,5.5,-3.333333
20.0,-5.5,-3.333333
20.0,5.0,-3.333333
20.0,4.0,-3.333333
20.0,-4.5,-3.333333
20.0,-4.0,-3.333333
20.0,-3.5,-3.333333
20.0,-3.0,-3.333333
20.0,-2.5,-3.333333
20.0,-2.0,-3.333333
20.0,-1.5,-3.333333
20.0,-1.0,-3.333333
20.0,-0.5,-3.333333
20.0,0.0,-3.333333
20.0,0.5,-3.333333
20.0,1.0,-3.333333
20.0,1.5,-3.333333
20.0,2.0,-3.333333
20.0,2.5,-3.333333
20.0,3.0,-3.333333
20.0,3.5,-3.333333
20.0,4.5,-3.333333
21.666666,-21.666666,-3.333333
-17.5,20.0,-3.333333
-18.5,20.0,-3.333333
-7.5,-20.0,-3.333333
-7.0,-20.0,-3.333333
-6.5,-20.0,-3.333333
-6.0,-20.0,-3.333333
-5.5,-20.0,-3.333333
-5.0,-20.0,-3.333333
-4.5,-20.0,-3.333333
-4.0,-20.0,-3.333333
-3.5,-20.0,-3.333333
-3.0,-20.0,-3.333333
-2.5,-20.0,-3.333333
-2.0,-20.0,-3.333333
-1.5,-20.0,-3.333333
-1.0,-20.0,-3.333333
-0.5,-20.0,-3.333333
0.0,-20.0,-3.333333
0.5,-20.0,-3.333333
-8.0,-20.0,-3.333333
1.0,-20.0,-3.333333
-8.5,-20.0,-3.333333
-9.5,-20.0,-3.333333
-18.0,-20.0,-3.333333
-17.5,-20.0,-3.333333
-17.0,-20.0,-3.333333
-16.5,-20.0,-3.333333
-16.0,-20.0,-3.333333
-15.5,-20.0,-3.333333
-15.0,-20.0,-3.333333
-14.5,-20.0,-3.333333
-14.0,-20.0,-3.333333
-13.5,-20.0,-3.333333
-13.0,-20.0,-3.333333
-12.5,-20.0,-3.333333
-12.0,-20.0,-3.333333
-11.5,-20.0,-3.333333
-11.0,-20.0,-3.333333
-10.5,-20.0,-3.333333
-10.0,-20.0,-3.333333
-9.0,-20.0,-3.333333
-18.5,-20.0,-3.333333
1.5,-20.0,-3.333333
2.5,-20.0,-3.333333
13.5,-20.0,-3.333333
14.0,-20.0,-3.333333
14.5,-20.0,-3.333333
15.0,-20.0,-3.333333
15.5,-20.0,-3.333333
16.0,-20.0,-3.333333
16.5,-20.0,-3.333333
17.0,-20.0,-3.333333
17.5,-20.0,-3.333333
18.0,-20.0,-3.333333
18.5,-20.0,-3.333333
19.0,-20.0,-3.333333
19.5,-20.0,-3.333333
-23.333334,-23.333334,-3.333333
-21.666666,-21.666666,-3.333333
-21.666666,21.666666,-3.333333
-23.333334,23.333334,-3.333333
13.0,-20.0,-3.333333
2.0,-20.0,-3.333333
12.5,-20.0,-3.333333
11.5,-20.0,-3.333333
3.0,-20.0,-3.333333
3.5,-20.0,-3.333333
4.0,-20.0,-3.333333
4.5,-20.0,-3.333333
5.0,-20.0,-3.333333
5.5,-20.0,-3.333333
6.0,-20.0,-3.333333
6.5,-20.0,-3.333333
7.0,-20.0,-3.333333
7.5,-20.0,-3.333333
8.0,-20.0,-3.333333
8.5,-20.0,-3.333333
9.0,-20.0,-3.333333
9.5,-20.0,-3.333333
10.0,-20.0,-3.333333
10.5,-20.0,-3.333333
11.0,-20.0,-3.333333
12.0,-20.0,-3.333333
-18.0,20.0,-3.333333
-19.0,-20.0,-3.333333
-20.0,-19.5,-3.333333
-20.0,10.0,-3.333333
-20.0,9.5,-3.333333
-20.0,9.0,-3.333333
-20.0,8.5,-3.333333
-20.0,8.0,-3.333333
-20.0,7.5,-3.333333
-20.0,7.0,-3.333333
-20.0,6.5,-3.333333
-20.0,6.0,-3.333333
-20.0,5.5,-3.333333
-20.0,5.0,-3.333333
-20.0,4.5,-3.333333
-20.0,4.0,-3.333333
-20.0,3.5,-3.333333
-20.0,3.0,-3.333333
-20.0,2.5,-3.333333
-20.0,2.0,-3.333333
-20.0,10.5,-3.333333
-20.0,1.5,-3.333333
-20.0,11.0,-3.333333
-20.0,12.0,-3.333333
-19.0,20.0,-3.333333
-19.5,20.0,-3.333333
-20.0,19.5,-3.333333
-20.0,19.0,-3.333333
-20.0,18.5,-3.333333
-20.0,18.0,-3.333333
-20.0,17.5,-3.333333
-20.0,17.0,-3.333333
-20.0,16.5,-3.333333
-20.0,16.0,-3.333333
-20.0,15.5,-3.333333
-20.0,15.0,-3.333333
-20.0,14.5,-3.333333
-20.0,14.0,-3.333333
-20.0,13.5,-3.333333
-20.0,13.0,-3.333333
-20.0,12.5,-3.333333
-20.0,11.5,-3.333333
-19.5,-20.0,-3.333333
-20.0,1.0,-3.333333
-20.0,0.0,-3.333333
-20.0,-11.0,-3.333333
-20.0,-11.5,-3.333333
-20.0,-12.0,-3.333333
-20.0,-12.5,-3.333333
-20.0,-13.0,-3.333333
-20.0,-13.5,-3.333333
-20.0,-14.0,-3.333333
-20.0,-14.5,-3.333333
-20.0,-15.0,-3.333333
-20.0,-15.5,-3.333333
-20.0,-16.0,-3.333333
-20.0,-16.5,-3.333333
-20.0,-17.0,-3.333333
-20.0,-17.5,-3.333333
-20.0,-18.0,-3.333333
-20.0,-18.5,-3.333333
-20.0,-19.0,-3.333333
-20.0,-10.5,-3.333333
-20.0,0.5,-3.333333
-20.0,-10.0,-3.333333
-20.0,-9.0,-3.333333
-20.0,-0.5,-3.333333
-20.0,-1.0,-3.333333
-20.0,-1.5,-3.333333
-20.0,-2.0,-3.333333
-20.0,-2.5,-3.333333
-20.0,-3.0,-3.333333
-20.0,-3.5,-3.333333
-20.0,-4.0,-3.333333
-20.0,-4.5,-3.333333
-20.0,-5.0,-3.333333
-20.0,-5.5,-3.333333
-20.0,-6.0,-3.333333
-20.0,-6.5,-3.333333
-20.0,-7.0,-3.333333
-20.0,-7.5,-3.333333
-20.0,-8.0,-3.333333
-20.0,-8.5,-3.333333
-20.0,-9.5,-3.333333
-16.0,-2.0,-3.333333
18.75,-25.0,-6.666667
20.0,-25.0,-6.666667
-19.0,12.5,-10.0
-19.5,13.0,-10.0
-19.0,13.0,-10.0
-19.5,13.5,-10.0
-19.0,13.5,-10.0
-19.5,14.0,-10.0
-19.0,14.0,-10.0
-19.5,14.5,-10.0
-19.0,14.5,-10.0
-19.5,15.0,-10.0
-19.0,15.0,-10.0
-19.5,15.5,-10.0
-19.0,15.5,-10.0
-19.5,16.0,-10.0
-19.0,16.0,-10.0
-19.5,16.5,-10.0
-19.0,16.5,-10.0
-19.5,12.5,-10.0
-19.5,17.0,-10.0
-19.0,12.0,-10.0
-19.0,11.5,-10.0
-19.5,7.5,-10.0
-19.0,7.5,-10.0
-19.5,8.0,-10.0
-19.0,8.0,-10.0
-19.5,8.5,-10.0
-19.0,8.5,-10.0
-19.5,9.0,-10.0
-19.0,9.0,-10.0
-19.5,9.5,-10.0
-19.0,9.5,-10.0
-19.5,10.0,-10.0
-19.0,10.0,-10.0
-19.5,10.5,-10.0
-19.0,10.5,-10.0
-19.5,11.0,-10.0
-19.0,11.0,-10.0
-19.5,11.5,-10.0
-19.5,12.0,-10.0
-19.0,7.0,-10.0
-19.0,17.0,-10.0
-19.0,17.5,-10.0
-21.666666,-16.25,-10.0
-23.333334,-16.916666,-10.0
-21.666666,-15.708333,-10.0
-23.333334,-16.333334,-10.0
-21.666666,-15.166667,-10.0
-23.333334,-15.75,-10.0
-21.666666,-14.625,-10.0
-23.333334,-15.166667,-10.0
-21.666666,-14.083333,-10.0
-23.333334,-14.583333,-10.0
-21.666666,-13.541667,-10.0
-23.333334,-14.0,-10.0
-21.666666,-13.0,-10.0
-23.333334,-13.416667,-10.0
-21.666666,-12.458333,-10.0
-23.333334,-12.833333,-10.0
-21.666666,-11.916667,-10.0
-23.333334,-17.5,-10.0
-19.5,17.5,-10.0
-21.666666,-16.791666,-10.0
-21.666666,-17.333334,-10.0
-19.5,18.0,-10.0
-19.0,18.0,-10.0
-23.333334,-22.75,-10.0
-21.666666,-21.125,-10.0
-23.333334,-22.166666,-10.0
-21.666666,-20.583334,-10.0
-23.333334,-21.583334,-10.0
-21.666666,-20.041666,-10.0
-23.333334,-21.0,-10.0
22.75,23.333334,-6.666667
-23.333334,-20.416666,-10.0
-21.666666,-18.958334,-10.0
-23.333334,-19.833334,-10.0
-21.666666,-18.416666,-10.0
-23.333334,-19.25,-10.0
-21.666666,-17.875,-10.0
-23.333334,-18.666666,-10.0
-23.333334,-18.083334,-10.0
-23.333334,-12.25,-10.0
-19.5,7.0,-10.0
-19.5,6.5,-10.0
-19.0,-8.5,-10.0
-19.5,-8.0,-10.0
-19.0,-8.0,-10.0
-19.5,-7.5,-10.0
-19.0,-7.5,-10.0
-19.5,-7.0,-10.0
-19.0,-7.0,-10.0
-19.5,-6.5,-10.0
-19.0,-6.5,-10.0
-19.5,-6.0,-10.0
-19.0,-6.0,-10.0
-19.5,-5.5,-10.0
-19.0,-5.5,-10.0
-19.5,-5.0,-10.0
-19.0,-5.0,-10.0
-19.5,-4.5,-10.0
-19.0,-4.5,-10.0
-19.5,-8.5,-10.0
-19.5,-4.0,-10.0
-19.0,-9.0,-10.0
-19.0,-9.5,-10.0
-19.5,-13.5,-10.0
-19.0,-13.5,-10.0
-19.5,-13.0,-10.0
-19.0,-13.0,-10.0
-19.5,-12.5,-10.0
-19.0,-12.5,-10.0
-19.5,-12.0,-10.0
-19.0,-12.0,-10.0
-19.5,-11.5,-10.0
-19.0,-11.5,-10.0
-19.5,-11.0,-10.0
-19.0,-11.0,-10.0
-19.5,-10.5,-10.0
-19.0,-10.5,-10.0
-19.5,-10.0,-10.0
-19.0,-10.0,-10.0
-19.5,-9.5,-10.0
-19.5,-9.0,-10.0
-19.0,6.5,-10.0
-19.0,-4.0,-10.0
-19.0,-3.5,-10.0
-19.0,2.0,-10.0
-19.5,2.5,-10.0
-19.0,2.5,-10.0
-19.5,3.0,-10.0
-19.0,3.0,-10.0
-19.5,3.5,-10.0
-19.0,3.5,-10.0
-19.5,4.0,-10.0
-19.0,4.0,-10.0
-19.5,4.5,-10.0
-19.0,4.5,-10.0
-19.5,5.0,-10.0
-19.0,5.0,-10.0
-19.5,5.5,-10.0
-19.0,5.5,-10.0
-19.5,6.0,-10.0
-19.0,6.0,-10.0
-19.5,2.0,-10.0
-19.5,-3.5,-10.0
-19.0,1.5,-10.0
-19.0,1.0,-10.0
-19.5,-3.0,-10.0
-19.0,-3.0,-10.0
-19.5,-2.5,-10.0
-19.0,-2.5,-10.0
-19.5,-2.0,-10.0
-19.0,-2.0,-10.0
-19.5,-1.5,-10.0
-19.0,-1.5,-10.0
-19.5,-1.0,-10.0
-19.0,-1.0,-10.0
-19.5,-0.5,-10.0
-19.0,-0.5,-10.0
-19.5,0.0,-10.0
-19.0,0.0,-10.0
-19.5,0.5,-10.0
-19.0,0.5,-10.0
-19.5,1.0,-10.0
-19.5,1.5,-10.0
-19.0,-14.0,-10.0
-21.666666,-11.375,-10.0
-21.666666,-10.833333,-10.0
-21.666666,17.875,-10.0
-23.333334,19.833334,-10.0
-21.666666,18.416666,-10.0
-23.333334,20.416666,-10.0
-21.666666,18.958334,-10.0
-23.333334,21.0,-10.0
-21.666666,19.5,-10.0
-23.333334,21.583334,-10.0
-21.666666,20.041666,-10.0
-23.333334,22.166666,-10.0
-21.666666,20.583334,-10.0
-23.333334,22.75,-10.0
-21.666666,21.125,-10.0
22.75,-23.333334,-10.0
21.125,-21.666666,-10.0
22.166666,-23.333334,-10.0
20.583334,-21.666666,-10.0
-23.333334,19.25,-10.0
21.583334,-23.333334,-10.0
-21.666666,17.333334,-10.0
-21.666666,16.791666,-10.0
-23.333334,13.416667,-10.0
-21.666666,12.458333,-10.0
-23.333334,14.0,-10.0
-21.666666,13.0,-10.0
-23.333334,14.583333,-10.0
-21.666666,13.541667,-10.0
-23.333334,15.166667,-10.0
-21.666666,14.083333,-10.0
-23.333334,15.75,-10.0
-21.666666,14.625,-10.0
-23.333334,16.333334,-10.0
-21.666666,15.166667,-10.0
-23.333334,16.916666,-10.0
-21.666666,15.708333,-10.0
-23.333334,17.5,-10.0
-21.666666,16.25,-10.0
-23.333334,18.083334,-10.0
-23.333334,18.666666,-10.0
-21.666666,11.916667,-10.0
20.041666,-21.666666,-10.0
19.5,-21.666666,-10.0
13.541667,-21.666666,-10.0
14.0,-23.333334,-10.0
13.0,-21.666666,-10.0
13.416667,-23.333334,-10.0
12.458333,-21.666666,-10.0
12.833333,-23.333334,-10.0
11.916667,-21.666666,-10.0
12.25,-23.333334,-10.0
11.375,-21.666666,-10.0
11.666667,-23.333334,-10.0
10.833333,-21.666666,-10.0
11.083333,-23.333334,-10.0
10.291667,-21.666666,-10.0
10.5,-23.333334,-10.0
9.75,-21.666666,-10.0
9.916667,-23.333334,-10.0
9.208333,-21.666666,-10.0
14.583333,-23.333334,-10.0
21.0,-23.333334,-10.0
14.083333,-21.666666,-10.0
14.625,-21.666666,-10.0
20.416666,-23.333334,-10.0
18.958334,-21.666666,-10.0
19.833334,-23.333334,-10.0
18.416666,-21.666666,-10.0
19.25,-23.333334,-10.0
17.875,-21.666666,-10.0
18.666666,-23.333334,-10.0
17.333334,-21.666666,-10.0
18.083334,-23.333334,-10.0
16.791666,-21.666666,-10.0
17.5,-23.333334,-10.0
16.25,-21.666666,-10.0
16.916666,-23.333334,-10.0
15.708333,-21.666666,-10.0
16.333334,-23.333334,-10.0
15.166667,-21.666666,-10.0
15.75,-23.333334,-10.0
15.166667,-23.333334,-10.0
-23.333334,-11.666667,-10.0
-23.333334,12.833333,-10.0
-23.333334,12.25,-10.0
-21.666666,-4.875,-10.0
-23.333334,-4.666667,-10.0
-21.666666,-4.333333,-10.0
-23.333334,-4.083333,-10.0
-21.666666,-3.791667,-10.0
-23.333334,-3.5,-10.0
-21.666666,-3.25,-10.0
-23.333334,-2.916667,-10.0
-21.666666,-2.708333,-10.0
-23.333334,-2.333333,-10.0
-21.666666,-2.166667,-10.0
-23.333334,-1.75,-10.0
-21.666666,-1.625,-10.0
-23.333334,-1.166667,-10.0
-21.666666,-1.083333,-10.0
-23.333334,-0.583333,-10.0
-21.666666,-0.541667,-10.0
-23.333334,-5.25,-10.0
-23.333334,0.0,-10.0
-21.666666,-5.416667,-10.0
-21.666666,-5.958333,-10.0
-23.333334,-11.083333,-10.0
-21.666666,-10.291667,-10.0
-23.333334,-10.5,-10.0
-21.666666,-9.75,-10.0
-23.333334,-9.916667,-10.0
-21.666666,-9.208333,-10.0
-23.333334,-9.333333,-10.0
-21.666666,-8.666667,-10.0
-23.333334,-8.75,-10.0
-21.666666,-8.125,-10.0
-23.333334,-8.166667,-10.0
-21.666666,-7.583333,-10.0
-23.333334,-7.583333,-10.0
-21.666666,-7.041667,-10.0
-23.333334,-7.0,-10.0
-21.666666,-6.5,-10.0
-23.333334,-6.416667,-10.0
-23.333334,-5.833333,-10.0
-21.666666,11.375,-10.0
-21.666666,0.0,-10.0
-21.666666,0.541667,-10.0
-21.666666,6.5,-10.0
-23.333334,7.583333,-10.0
-21.666666,7.041667,-10.0
-23.333334,8.166667,-10.0
-21.666666,7.583333,-10.0
-23.333334,8.75,-10.0
-21.666666,8.125,-10.0
-23.333334,9.333333,-10.0
-21.666666,8.666667,-10.0
-23.333334,9.916667,-10.0
-21.666666,9.208333,-10.0
-23.333334,10.5,-10.0
-21.666666,9.75,-10.0
-23.333334,11.083333,-10.0
-21.666666,10.291667,-10.0
-23.333334,11.666667,-10.0
-21.666666,10.833333,-10.0
-23.333334,7.0,-10.0
-23.333334,0.583333,-10.0
-21.666666,5.958333,-10.0
-21.666666,5.416667,-10.0
-23.333334,1.166667,-10.0
-21.666666,1.083333,-10.0
-23.333334,1.75,-10.0
-21.666666,1.625,-10.0
-23.333334,2.333333,-10.0
-21.666666,2.166667,-10.0
-23.333334,2.916667,-10.0
-21.666666,2.708333,-10.0
-23.333334,3.5,-10.0
-21.666666,3.25,-10.0
-23.333334,4.083333,-10.0
-21.666666,3.791667,-10.0
-23.333334,4.666667,-10.0
-21.666666,4.333333,-10.0
-23.333334,5.25,-10.0
-21.666666,4.875,-10.0
-23.333334,5.833333,-10.0
-23.333334,6.416667,-10.0
9.333333,-23.333334,-10.0
-19.5,-14.0,-10.0
-19.5,-14.5,-10.0
3.5,19.0,-10.0
4.0,19.5,-10.0
4.0,19.0,-10.0
4.5,19.5,-10.0
4.5,19.0,-10.0
5.0,19.5,-10.0
5.0,19.0,-10.0
5.5,19.5,-10.0
5.5,19.0,-10.0
6.0,19.5,-10.0
6.0,19.0,-10.0
6.5,19.5,-10.0
6.5,19.0,-10.0
7.0,19.5,-10.0
7.0,19.0,-10.0
7.5,19.5,-10.0
7.5,19.0,-10.0
3.5,19.5,-10.0
8.0,19.5,-10.0
3.0,19.0,-10.0
2.5,19.0,-10.0
-1.5,19.5,-10.0
-1.5,19.0,-10.0
-1.0,19.5,-10.0
-1.0,19.0,-10.0
-0.5,19.5,-10.0
-0.5,19.0,-10.0
0.0,19.5,-10.0
0.0,19.0,-10.0
0.5,19.5,-10.0
0.5,19.0,-10.0
1.0,19.5,-10.0
1.0,19.0,-10.0
1.5,19.5,-10.0
1.5,19.0,-10.0
2.0,19.5,-10.0
2.0,19.0,-10.0
2.5,19.5,-10.0
3.0,19.5,-10.0
-2.0,19.0,-10.0
8.0,19.0,-10.0
8.5,19.0,-10.0
14.0,19.0,-10.0
14.5,19.5,-10.0
14.5,19.0,-10.0
15.0,19.5,-10.0
15.0,19.0,-10.0
15.5,19.5,-10.0
15.5,19.0,-10.0
16.0,19.5,-10.0
16.0,19.0,-10.0
16.5,19.5,-10.0
16.5,19.0,-10.0
17.0,19.5,-10.0
17.0,19.0,-10.0
17.5,19.5,-10.0
17.5,19.0,-10.0
18.0,19.5,-10.0
18.0,19.0,-10.0
14.0,19.5,-10.0
8.5,19.5,-10.0
13.5,19.0,-10.0
13.0,19.0,-10.0
9.0,19.5,-10.0
9.0,19.0,-10.0
9.5,19.5,-10.0
9.5,19.0,-10.0
10.0,19.5,-10.0
10.0,19.0,-10.0
10.5,19.5,-10.0
10.5,19.0,-10.0
11.0,19.5,-10.0
11.0,19.0,-10.0
11.5,19.5,-10.0
11.5,19.0,-10.0
12.0,19.5,-10.0
12.0,19.0,-10.0
12.5,19.5,-10.0
12.5,19.0,-10.0
13.0,19.5,-10.0
13.5,19.5,-10.0
-18.0,-19.0,-10.0
-2.0,19.5,-10.0
-2.5,19.5,-10.0
-17.5,19.0,-10.0
-17.0,19.5,-10.0
-17.0,19.0,-10.0
-16.5,19.5,-10.0
-16.5,19.0,-10.0
-16.0,19.5,-10.0
-16.0,19.0,-10.0
-15.5,19.5,-10.0
-15.5,19.0,-10.0
-15.0,19.5,-10.0
-15.0,19.0,-10.0
-14.5,19.5,-10.0
-14.5,19.0,-10.0
-14.0,19.5,-10.0
-14.0,19.0,-10.0
-13.5,19.5,-10.0
-13.5,19.0,-10.0
-17.5,19.5,-10.0
-13.0,19.5,-10.0
-18.0,19.0,-10.0
19.5,-19.5,-10.0
19.5,-16.0,-10.0
19.0,-16.0,-10.0
19.5,-16.5,-10.0
19.0,-16.5,-10.0
19.5,-17.0,-10.0
19.0,-17.0,-10.0
19.5,-17.5,-10.0
19.0,-17.5,-10.0
19.5,-18.0,-10.0
19.0,-18.0,-10.0
19.0,19.5,-10.0
19.0,19.0,-10.0
19.5,19.5,-10.0
19.5,19.0,-10.0
19.0,-19.0,-10.0
19.0,-19.5,-10.0
19.5,-19.0,-10.0
-18.0,19.5,-10.0
-2.5,19.0,-10.0
-13.0,19.0,-10.0
-12.5,19.0,-10.0
-7.0,19.0,-10.0
-6.5,19.5,-10.0
-6.5,19.0,-10.0
-6.0,19.5,-10.0
-6.0,19.0,-10.0
-5.5,19.5,-10.0
-5.5,19.0,-10.0
-5.0,19.5,-10.0
-5.0,19.0,-10.0
-4.5,19.5,-10.0
-4.5,19.0,-10.0
-4.0,19.5,-10.0
-4.0,19.0,-10.0
-3.5,19.5,-10.0
-3.5,19.0,-10.0
-3.0,19.5,-10.0
-3.0,19.0,-10.0
-7.0,19.5,-10.0
-12.5,19.5,-10.0
-7.5,19.0,-10.0
-8.0,19.0,-10.0
-12.0,19.5,-10.0
-12.0,19.0,-10.0
-11.5,19.5,-10.0
-11.5,19.0,-10.0
-11.0,19.5,-10.0
-11.0,19.0,-10.0
-10.5,19.5,-10.0
-10.5,19.0,-10.0
-10.0,19.5,-10.0
-10.0,19.0,-10.0
-9.5,19.5,-10.0
-9.5,19.0,-10.0
-9.0,19.5,-10.0
-9.0,19.0,-10.0
-8.5,19.5,-10.0
-8.5,19.0,-10.0
-8.0,19.5,-10.0
-7.5,19.5,-10.0
-19.0,-14.5,-10.0
-18.0,-19.5,-10.0
-17.5,-19.5,-10.0
9.0,-19.5,-10.0
9.5,-19.0,-10.0
9.5,-19.5,-10.0
10.0,-19.0,-10.0
10.0,-19.5,-10.0
10.5,-19.0,-10.0
10.5,-19.5,-10.0
11.0,-19.0,-10.0
11.0,-19.5,-10.0
11.5,-19.0,-10.0
11.5,-19.5,-10.0
12.0,-19.0,-10.0
12.0,-19.5,-10.0
12.5,-19.0,-10.0
12.5,-19.5,-10.0
13.0,-19.0,-10.0
13.0,-19.5,-10.0
9.0,-19.0,-10.0
13.5,-19.0,-10.0
8.5,-19.5,-10.0
